ID,Material_Alias,A5,Bhn,HV,Desc,Su,Sy,E,G,mu,Ro,pH,Use
E4D63F6C64B6465995DD8F53F2DA89B9,ANSI Aluminum Alloy 2219-T851 Wrought,10.0,217.0,230.0,Unknown,455.0,352.0,73000,26000,0.33,6110,1300.0,False
8361064113924AB69EBBCBD6154BCD70,ANSI Aluminum Alloy 2219-T87 Wrought,10.0,217.0,230.0,Unknown,476.0,393.0,73000,26000,0.33,6110,1300.0,False
D8379CFE86444F11A2C817B90EBF3D73,ANSI Aluminum Alloy 3003-O Wrought,30.0,217.0,230.0,Unknown,110.0,41.0,73000,26000,0.33,6110,1300.0,False
6AE3E90DA7C245AC83EACFF7C5352AAE,ANSI Aluminum Alloy 3003-H12 Wrought,10.0,217.0,230.0,Unknown,131.0,124.0,73000,26000,0.33,6110,1300.0,False
08B5CCC255B946718BC8273750E5B50B,ANSI Aluminum Alloy 3003-H14 Wrought,8.0,217.0,230.0,Unknown,152.0,145.0,73000,26000,0.33,6110,1300.0,False
7D54EF3F697047DD82663BDB114DE81C,ANSI Aluminum Alloy 3003-H16 Wrought,5.0,217.0,230.0,Unknown,179.0,172.0,73000,26000,0.33,6110,1300.0,False
83CFBBA17B5D49D58808DDBEBDF99985,ANSI Aluminum Alloy 3003-H18 Wrought,4.0,217.0,230.0,Unknown,200.0,186.0,73000,26000,0.33,6110,1300.0,False
D8994A9C0ACB48E69779A176E648B91D,ANSI Aluminum Alloy Alclad 3003-O Wrought,30.0,217.0,230.0,Unknown,110.0,41.0,73000,26000,0.33,6110,1300.0,False
1213B1D67D584E56BCC6684DF210B4D9,ANSI Aluminum Alloy Alclad 3003-H12 Wrought,10.0,217.0,230.0,Unknown,131.0,124.0,73000,26000,0.33,6110,1300.0,False
4BDCEB0AF7564103A5A8509BD03F7ADD,ANSI Aluminum Alloy Alclad 3003-H14 Wrought,8.0,217.0,230.0,Unknown,152.0,145.0,73000,26000,0.33,6110,1300.0,False
9148727B7EDF4B43A73EBDBE9AE430E1,ANSI Aluminum Alloy Alclad 3003-H16 Wrought,5.0,217.0,230.0,Unknown,179.0,172.0,73000,26000,0.33,6110,1300.0,False
509650723ECF41AEBA1C973CCE3DBE88,ANSI Aluminum Alloy Alclad 3003-H18 Wrought,4.0,217.0,230.0,Unknown,200.0,186.0,73000,26000,0.33,6110,1300.0,False
2E6B077F198D43CD85C59F374396784D,ANSI Aluminum Alloy 3004-O Wrought,20.0,217.0,230.0,Unknown,179.0,69.0,73000,26000,0.33,6110,1300.0,False
0C6BFAA6FEE74160A57C758224CB94C6,ANSI Aluminum Alloy 3004-H32 Wrought,10.0,217.0,230.0,Unknown,214.0,172.0,73000,26000,0.33,6110,1300.0,False
4F4A1990A5F14740A79C256E9B54DE8A,ANSI Aluminum Alloy 3004-H34 Wrought,9.0,217.0,230.0,Unknown,241.0,200.0,73000,26000,0.33,6110,1300.0,False
D3943263C9F04D45895C8D54FBFBABF2,ANSI Aluminum Alloy 3004-H36 Wrought,5.0,217.0,230.0,Unknown,262.0,228.0,73000,26000,0.33,6110,1300.0,False
AC53799369654A328798F01FDB63542A,ANSI Aluminum Alloy 3004-H38 Wrought,5.0,217.0,230.0,Unknown,283.0,248.0,73000,26000,0.33,6110,1300.0,False
BD5E16C3687D44C6BAC1FA4663937E83,ANSI Aluminum Alloy Alclad 3004-O Wrought,20.0,217.0,230.0,Unknown,179.0,69.0,73000,26000,0.33,6110,1300.0,False
2CEE4AAF83FD4408A6FEC1516C8F36C8,ANSI Aluminum Alloy Alclad 3004-H32 Wrought,10.0,217.0,230.0,Unknown,214.0,172.0,73000,26000,0.33,6110,1300.0,False
AA6609CEB87741BC9A367C41AC1C45D5,ANSI Aluminum Alloy Alclad 3004-H34 Wrought,9.0,217.0,230.0,Unknown,241.0,200.0,73000,26000,0.33,6110,1300.0,False
B326F06514A44DDE864E9731DBBB058C,ANSI Aluminum Alloy Alclad 3004-H36 Wrought,5.0,217.0,230.0,Unknown,262.0,228.0,73000,26000,0.33,6110,1300.0,False
81E02AAC3FA94594B1FE0354BEB69C01,ANSI Aluminum Alloy Alclad 3004-H38 Wrought,5.0,217.0,230.0,Unknown,283.0,248.0,73000,26000,0.33,6110,1300.0,False
27895514D5C2491E816B597C0C7C0463,ANSI Aluminum Alloy 3105-O Wrought,24.0,217.0,230.0,Unknown,117.0,55.0,73000,26000,0.33,6110,1300.0,False
08805E18F53744FA955D91528CC94ECD,ANSI Aluminum Alloy 3105-H12 Wrought,7.0,217.0,230.0,Unknown,152.0,131.0,73000,26000,0.33,6110,1300.0,False
EFC5A174142848B4941DDB9BF0E72B2D,ANSI Aluminum Alloy 3105-H14 Wrought,5.0,217.0,230.0,Unknown,172.0,152.0,73000,26000,0.33,6110,1300.0,False
DA4A2A7E90794DBC84698F981B695FF8,ANSI Aluminum Alloy 3105-H16 Wrought,4.0,217.0,230.0,Unknown,193.0,172.0,73000,26000,0.33,6110,1300.0,False
056BB78FEF164368837843CDFB06A164,ANSI Aluminum Alloy 3105-H18 Wrought,3.0,217.0,230.0,Unknown,214.0,193.0,73000,26000,0.33,6110,1300.0,False
58A6AA0980C14B0BAC7E2429677E5407,ANSI Aluminum Alloy 3105-H25 Wrought,8.0,217.0,230.0,Unknown,179.0,159.0,73000,26000,0.33,6110,1300.0,False
35CC317F620F4A7AAB5A741824950AD1,ANSI Aluminum Alloy 4032-T6 Wrought,9.0,217.0,230.0,Unknown,379.0,317.0,73000,26000,0.33,6110,1300.0,False
A8864E695C164B96B58B2A6CB47B4904,ANSI Aluminum Alloy 5005-O Wrought,25.0,217.0,230.0,Unknown,124.0,41.0,73000,26000,0.33,6110,1300.0,False
A3F3D45853A243D097107867BDC21009,ANSI Aluminum Alloy 5005-H12 Wrought,10.0,217.0,230.0,Unknown,138.0,131.0,73000,26000,0.33,6110,1300.0,False
0EB0D388213E47E7BE4001D375E19454,ANSI Aluminum Alloy 5005-H14 Wrought,6.0,217.0,230.0,Unknown,159.0,152.0,73000,26000,0.33,6110,1300.0,False
84F6E32378B045568DBA3C1B4F290A87,ANSI Aluminum Alloy 5005-H16 Wrought,5.0,217.0,230.0,Unknown,179.0,172.0,73000,26000,0.33,6110,1300.0,False
5023448F38E04E6280EA90AAD17316BE,ANSI Aluminum Alloy 5005-H18 Wrought,4.0,217.0,230.0,Unknown,200.0,193.0,73000,26000,0.33,6110,1300.0,False
8DB63A30196948F892686E848B222508,ANSI Aluminum Alloy 5005-H32 Wrought,11.0,217.0,230.0,Unknown,138.0,117.0,73000,26000,0.33,6110,1300.0,False
56DE2D016B2947BEB31872C80176AB69,ANSI Aluminum Alloy 5005-H34 Wrought,8.0,217.0,230.0,Unknown,159.0,138.0,73000,26000,0.33,6110,1300.0,False
E2E78760C9C24429854F9C25829777FF,ANSI Aluminum Alloy 5005-H36 Wrought,6.0,217.0,230.0,Unknown,179.0,165.0,73000,26000,0.33,6110,1300.0,False
E62C0D3B1E764069BDD10E307024E8A7,ANSI Aluminum Alloy 5005-H38 Wrought,5.0,217.0,230.0,Unknown,200.0,186.0,73000,26000,0.33,6110,1300.0,False
DB0DA044558E4635960869799598CDE3,ANSI Aluminum Alloy 5050-O Wrought,24.0,217.0,230.0,Unknown,145.0,55.0,73000,26000,0.33,6110,1300.0,False
52F84014D09E4D3CA52418CFB3750169,ANSI Aluminum Alloy 5050-H32 Wrought,9.0,217.0,230.0,Unknown,172.0,145.0,73000,26000,0.33,6110,1300.0,False
77ECFDBA43984322B34D4BCA5231908E,ANSI Aluminum Alloy 5050-H34 Wrought,8.0,217.0,230.0,Unknown,193.0,165.0,73000,26000,0.33,6110,1300.0,False
3B742949A5F046B48FAE92E7A6258951,ANSI Aluminum Alloy 5050-H36 Wrought,7.0,217.0,230.0,Unknown,207.0,179.0,73000,26000,0.33,6110,1300.0,False
1D2D2B541AFF49F7BF8737DE9EEC9559,ANSI Aluminum Alloy 5050-H38 Wrought,6.0,217.0,230.0,Unknown,221.0,200.0,73000,26000,0.33,6110,1300.0,False
9FF4934078924E7BA38614746909C37E,ANSI Aluminum Alloy 5052-O Wrought,25.0,217.0,230.0,Unknown,193.0,90.0,73000,26000,0.33,6110,1300.0,False
AE92EC0E34894CF392E27F4A0A744827,ANSI Aluminum Alloy 5052-H32 Wrought,12.0,217.0,230.0,Unknown,228.0,193.0,73000,26000,0.33,6110,1300.0,False
6CB56EB2FA814DA6B9775DBE4DECE074,ANSI Aluminum Alloy 5052-H34 Wrought,10.0,217.0,230.0,Unknown,262.0,214.0,73000,26000,0.33,6110,1300.0,False
AB8CB8A8192144DDAA806E044EF255E2,ANSI Aluminum Alloy 5052-H36 Wrought,8.0,217.0,230.0,Unknown,276.0,241.0,73000,26000,0.33,6110,1300.0,False
01B0E7E8E80C41B69D7A5BF79C2AEB71,ANSI Aluminum Alloy 5052-H38 Wrought,7.0,217.0,230.0,Unknown,290.0,255.0,73000,26000,0.33,6110,1300.0,False
C28B8302667640C2A3F922FB1921E653,ANSI Aluminum Alloy 5056-O Wrought,35.0,217.0,230.0,Unknown,290.0,152.0,73000,26000,0.33,6110,1300.0,False
585BC8DF09224134B26F63752077A5F2,ANSI Aluminum Alloy 5056-H18 Wrought,10.0,217.0,230.0,Unknown,434.0,407.0,73000,26000,0.33,6110,1300.0,False
C50E527BEC124270BEA7811C785752C6,ANSI Aluminum Alloy 5056-H38 Wrought,15.0,217.0,230.0,Unknown,414.0,345.0,73000,26000,0.33,6110,1300.0,False
E1C6186A7AB546DEA6DBF2D29F227325,ANSI Aluminum Alloy 5083-O Wrought,22.0,217.0,230.0,Unknown,290.0,145.0,73000,26000,0.33,6110,1300.0,False
74ED803FF53F40E888AB7998E38306A6,ANSI Aluminum Alloy 5083-H116 Wrought,16.0,217.0,230.0,Unknown,317.0,228.0,73000,26000,0.33,6110,1300.0,False
71AE4008BE564C45B63D0764A9E143E7,ANSI Aluminum Alloy 5083-H321 Wrought,16.0,217.0,230.0,Unknown,317.0,228.0,73000,26000,0.33,6110,1300.0,False
5B3513177DA44BED88A7F3D09233CC14,ANSI Aluminum Alloy 5086-O Wrought,22.0,217.0,230.0,Unknown,262.0,117.0,73000,26000,0.33,6110,1300.0,False
51810A7BB78B42A19BCF0529D686BE20,ANSI Aluminum Alloy 5086-H32 Wrought,12.0,217.0,230.0,Unknown,290.0,207.0,73000,26000,0.33,6110,1300.0,False
5DD50F9C4F4C42E09CB64AEEB94CF6BE,ANSI Aluminum Alloy 5086-H34 Wrought,10.0,217.0,230.0,Unknown,324.0,255.0,73000,26000,0.33,6110,1300.0,False
1AAC30443D1446CCB99D5E1FA0024E67,ANSI Aluminum Alloy 5086-H112 Wrought,14.0,217.0,230.0,Unknown,269.0,131.0,73000,26000,0.33,6110,1300.0,False
5D9DBBF0F69842BA8458A17E102237A8,ANSI Aluminum Alloy 5086-H116 Wrought,12.0,217.0,230.0,Unknown,290.0,207.0,73000,26000,0.33,6110,1300.0,False
B317D2495F4B4791AF63A009F473BDC9,ANSI Aluminum Alloy 5154-O Wrought,27.0,217.0,230.0,Unknown,241.0,117.0,73000,26000,0.33,6110,1300.0,False
2AFCD169D54348B48A025BAD7A70ED68,ANSI Aluminum Alloy 5154-H32 Wrought,15.0,217.0,230.0,Unknown,269.0,207.0,73000,26000,0.33,6110,1300.0,False
562BE4BB2D3446EA9A79C84B8553E358,ANSI Aluminum Alloy 5154-H34 Wrought,13.0,217.0,230.0,Unknown,290.0,228.0,73000,26000,0.33,6110,1300.0,False
67A8C574FC0A470BAFBB5C0AD493B294,ANSI Aluminum Alloy 5154-H36 Wrought,12.0,217.0,230.0,Unknown,310.0,248.0,73000,26000,0.33,6110,1300.0,False
993512D6B3234A47A0DEB3FEB3CD5CD9,ANSI Aluminum Alloy 5154-H38 Wrought,10.0,217.0,230.0,Unknown,331.0,269.0,73000,26000,0.33,6110,1300.0,False
8597AA8824C4440AAB863B07B9AAD92C,ANSI Aluminum Alloy 5154-H112 Wrought,25.0,217.0,230.0,Unknown,241.0,117.0,73000,26000,0.33,6110,1300.0,False
72ED89259E794291A5B11B2BF5AFDD46,ANSI Aluminum Alloy 5252-H25 Wrought,11.0,217.0,230.0,Unknown,234.0,172.0,73000,26000,0.33,6110,1300.0,False
FA9C563A20E5457EA5BD4072ED39B8B3,ANSI Aluminum Alloy 5252-H28 Wrought,5.0,217.0,230.0,Unknown,283.0,241.0,73000,26000,0.33,6110,1300.0,False
871F11565D204E0384EC2BBC6A2D1285,ANSI Aluminum Alloy 5252-H38 Wrought,5.0,217.0,230.0,Unknown,283.0,241.0,73000,26000,0.33,6110,1300.0,False
B6B897CF42B5480F8F1CD4F58C0A956E,ANSI Aluminum Alloy 5254-O Wrought,27.0,217.0,230.0,Unknown,241.0,117.0,73000,26000,0.33,6110,1300.0,False
83F2E8736B3243D29C57DA69037E5ECC,ANSI Aluminum Alloy 5254-H32 Wrought,15.0,217.0,230.0,Unknown,269.0,207.0,73000,26000,0.33,6110,1300.0,False
4EB4710B39F742E4A9A44CA35372563E,ANSI Aluminum Alloy 5254-H34 Wrought,13.0,217.0,230.0,Unknown,290.0,228.0,73000,26000,0.33,6110,1300.0,False
E95C1F3ECA19490FB8E21A4CEFBCC127,ANSI Aluminum Alloy 5254-H36 Wrought,12.0,217.0,230.0,Unknown,310.0,248.0,73000,26000,0.33,6110,1300.0,False
06F13999057D49B4B776B56A64A3C1BD,ANSI Aluminum Alloy 5254-H38 Wrought,10.0,217.0,230.0,Unknown,331.0,269.0,73000,26000,0.33,6110,1300.0,False
EF7C93C199384E1090496D223F446582,ANSI Aluminum Alloy 5254-H112 Wrought,25.0,217.0,230.0,Unknown,241.0,117.0,73000,26000,0.33,6110,1300.0,False
34DE794143B34C2488112FFD14D59647,ANSI Aluminum Alloy 5454-O Wrought,22.0,217.0,230.0,Unknown,248.0,117.0,73000,26000,0.33,6110,1300.0,False
554962DC23AC45B1BA06DA3AE1910F1B,ANSI Aluminum Alloy 5454-H32 Wrought,10.0,217.0,230.0,Unknown,276.0,207.0,73000,26000,0.33,6110,1300.0,False
7C0F66CFD3F749CB9F2E7255D7E2272B,ANSI Aluminum Alloy 5454-H34 Wrought,10.0,217.0,230.0,Unknown,303.0,241.0,73000,26000,0.33,6110,1300.0,False
3026C224B4D246EC94C6FFAB7BA384B3,ANSI Aluminum Alloy 5454-H111 Wrought,14.0,217.0,230.0,Unknown,262.0,179.0,73000,26000,0.33,6110,1300.0,False
068B652F5E3142A28F40D3E8EBD42000,ANSI Aluminum Alloy 5454-H112 Wrought,18.0,217.0,230.0,Unknown,248.0,124.0,73000,26000,0.33,6110,1300.0,False
91B1A91E7E8D47F2A4CD2090F9D3BEA9,ANSI Aluminum Alloy 5456-O Wrought,24.0,217.0,230.0,Unknown,310.0,159.0,73000,26000,0.33,6110,1300.0,False
D98BF5ED1ED04467B572CAA93AF9F982,ANSI Aluminum Alloy 5456-H112 Wrought,22.0,217.0,230.0,Unknown,310.0,165.0,73000,26000,0.33,6110,1300.0,False
61BB0BC07C1A42A495B17F49A1B38E30,ANSI Aluminum Alloy 5456-H116 Wrought,16.0,217.0,230.0,Unknown,352.0,255.0,73000,26000,0.33,6110,1300.0,False
24A00D690C1145738A8F283D1CBEE537,ANSI Aluminum Alloy 5456-H321 Wrought,16.0,217.0,230.0,Unknown,352.0,255.0,73000,26000,0.33,6110,1300.0,False
02FE46BD5EC94B83B57BEA26F94BE2D2,ANSI Aluminum Alloy 5457-O Wrought,22.0,217.0,230.0,Unknown,131.0,48.0,73000,26000,0.33,6110,1300.0,False
C1DCAE34378043FB88DFDD46E22938CF,ANSI Aluminum Alloy 5457-H25 Wrought,12.0,217.0,230.0,Unknown,179.0,159.0,73000,26000,0.33,6110,1300.0,False
A45FCF284E5143E39CC83CB5BFFA0140,ANSI Aluminum Alloy 5457-H28 Wrought,6.0,217.0,230.0,Unknown,207.0,186.0,73000,26000,0.33,6110,1300.0,False
F272F90FDD1441778026680273F960AA,ANSI Aluminum Alloy 5457-H38 Wrought,6.0,217.0,230.0,Unknown,207.0,186.0,73000,26000,0.33,6110,1300.0,False
39B0BE615FA241C6BB1E0B1876DF9C62,ANSI Aluminum Alloy 5652-O Wrought,25.0,217.0,230.0,Unknown,193.0,90.0,73000,26000,0.33,6110,1300.0,False
7D155604D715415E999A5D005AC0DE7B,ANSI Aluminum Alloy 5652-H32 Wrought,12.0,217.0,230.0,Unknown,228.0,193.0,73000,26000,0.33,6110,1300.0,False
58067A9B4E7F432BA39CB9588881EB33,ANSI Aluminum Alloy 5652-H34 Wrought,10.0,217.0,230.0,Unknown,262.0,214.0,73000,26000,0.33,6110,1300.0,False
C148FA2BDF784E3F90E1BE719C21F62D,ANSI Aluminum Alloy 5652-H36 Wrought,8.0,217.0,230.0,Unknown,276.0,241.0,73000,26000,0.33,6110,1300.0,False
C4C140A86DCB47CFA817DECFA23D60D5,ANSI Aluminum Alloy 5652-H38 Wrought,7.0,217.0,230.0,Unknown,290.0,255.0,73000,26000,0.33,6110,1300.0,False
78BF3B3F76274780AB4F90849D250CC6,ANSI Aluminum Alloy 5657-H25 Wrought,12.0,217.0,230.0,Unknown,159.0,138.0,73000,26000,0.33,6110,1300.0,False
B5E9B4F3826C4A50A7D050CC814A42F0,ANSI Aluminum Alloy 5657-H28 Wrought,7.0,217.0,230.0,Unknown,193.0,165.0,73000,26000,0.33,6110,1300.0,False
F35567970BE24DBEB03B90E30A4B7036,ANSI Aluminum Alloy 5657-H38 Wrought,7.0,217.0,230.0,Unknown,193.0,165.0,73000,26000,0.33,6110,1300.0,False
E89B4081AAC2499EA34FFFBE3FA80BD4,ANSI Aluminum Alloy 6061-O Wrought,25.0,217.0,230.0,Unknown,124.0,55.0,73000,26000,0.33,6110,1300.0,False
835A6667B86D477C88E2B5CE5CD2B1A9,ANSI Aluminum Alloy 6061-T4 Wrought,22.0,217.0,230.0,Unknown,241.0,145.0,73000,26000,0.33,6110,1300.0,False
D014A9E577244FEFB02E49C76868AD34,ANSI Aluminum Alloy 6061-T451 Wrought,22.0,217.0,230.0,Unknown,241.0,145.0,73000,26000,0.33,6110,1300.0,False
8C24FBC0BF644E728C75D8799C5F7E30,ANSI Aluminum Alloy 6061-T6 Wrought,12.0,217.0,230.0,Unknown,310.0,276.0,73000,26000,0.33,6110,1300.0,False
41FBBF7C4C2D436D9FFF0A250E8B7388,ANSI Aluminum Alloy 6061-T651 Wrought,12.0,217.0,230.0,Unknown,310.0,276.0,73000,26000,0.33,6110,1300.0,False
9C5C464CB3404174812822A0030FC3B3,ANSI Aluminum Alloy Alclad 6061-O Wrought,25.0,217.0,230.0,Unknown,117.0,48.0,73000,26000,0.33,6110,1300.0,False
DBCFBEF1F61D4744911DF29AF02E146A,ANSI Aluminum Alloy Alclad 6061-T4 Wrought,22.0,217.0,230.0,Unknown,228.0,131.0,73000,26000,0.33,6110,1300.0,False
2348342E836346D6BBD72712EB73239A,ANSI Aluminum Alloy Alclad 6061-T451 Wrought,22.0,217.0,230.0,Unknown,228.0,131.0,73000,26000,0.33,6110,1300.0,False
1C60C57A011E49B297A8B9C7B4390E14,ANSI Aluminum Alloy Alclad 6061-T6 Wrought,12.0,217.0,230.0,Unknown,290.0,255.0,73000,26000,0.33,6110,1300.0,False
D69EC14CCFBD40AABA9219F2C966FCB3,ANSI Aluminum Alloy Alclad 6061-T651 Wrought,12.0,217.0,230.0,Unknown,290.0,255.0,73000,26000,0.33,6110,1300.0,False
4F7713F2AA5B4C82B40398A0A3A6D88A,ANSI Aluminum Alloy 6063-O Wrought,12.0,217.0,230.0,Unknown,90.0,48.0,73000,26000,0.33,6110,1300.0,False
7B7B694556954610864601E035B18339,ANSI Aluminum Alloy 6063-T1 Wrought,20.0,217.0,230.0,Unknown,152.0,90.0,73000,26000,0.33,6110,1300.0,False
2C898E59EDCD4DD3B596F9363C1FC38B,ANSI Aluminum Alloy 6063-T4 Wrought,22.0,217.0,230.0,Unknown,172.0,90.0,73000,26000,0.33,6110,1300.0,False
75AEDA0EDB8A4EFF87D8A59BD0AC39AA,ANSI Aluminum Alloy 6063-T5 Wrought,12.0,217.0,230.0,Unknown,186.0,145.0,73000,26000,0.33,6110,1300.0,False
69D0016360564D87B079938681242C12,ANSI Aluminum Alloy 6063-T6 Wrought,12.0,217.0,230.0,Unknown,241.0,214.0,73000,26000,0.33,6110,1300.0,False
0501AC7662624F2DB75692F181A9C9C5,ANSI Aluminum Alloy 6063-T83 Wrought,9.0,217.0,230.0,Unknown,255.0,241.0,73000,26000,0.33,6110,1300.0,False
1A0A5CAA35044A4EA190D5EE3DAF6EEA,ANSI Aluminum Alloy 6063-T831 Wrought,10.0,217.0,230.0,Unknown,207.0,186.0,73000,26000,0.33,6110,1300.0,False
67ED5D119C1140DE9C28840E177E7761,ANSI Aluminum Alloy 6063-T832 Wrought,12.0,217.0,230.0,Unknown,290.0,269.0,73000,26000,0.33,6110,1300.0,False
F4ECBA0316BA416296A8D5A2631BB6BE,ANSI Aluminum Alloy 6066-O Wrought,18.0,217.0,230.0,Unknown,152.0,83.0,73000,26000,0.33,6110,1300.0,False
C9DEF0A333EC4D7684E1BE1D1195B3B4,ANSI Aluminum Alloy 6066-T4 Wrought,18.0,217.0,230.0,Unknown,359.0,207.0,73000,26000,0.33,6110,1300.0,False
97A6144A289E46C7BC9290B4AB036839,ANSI Aluminum Alloy 6066-T451 Wrought,18.0,217.0,230.0,Unknown,359.0,207.0,73000,26000,0.33,6110,1300.0,False
B1308CA220614ADFA8676F1FE88F5915,ANSI Aluminum Alloy 6066-T6 Wrought,12.0,217.0,230.0,Unknown,393.0,359.0,73000,26000,0.33,6110,1300.0,False
90D7DDFA78FD417AAC9811CDDB07D9ED,ANSI Aluminum Alloy 6066-T651 Wrought,12.0,217.0,230.0,Unknown,393.0,359.0,73000,26000,0.33,6110,1300.0,False
D45ED3C16F8748B69D344C31F6F59FEC,ANSI Aluminum Alloy 6070-T6 Wrought,10.0,217.0,230.0,Unknown,379.0,352.0,73000,26000,0.33,6110,1300.0,False
415BAD6BA4314370B1C5161BD74B9E96,ANSI Aluminum Alloy 6101-H111 Wrought,12.0,217.0,230.0,Unknown,97.0,76.0,73000,26000,0.33,6110,1300.0,False
5E462CE5E057442A91BB2CB55532B480,ANSI Aluminum Alloy 6101-T6 Wrought,15.0,217.0,230.0,Unknown,221.0,193.0,73000,26000,0.33,6110,1300.0,False
F975BD82C61E4B74B87479895FB556B8,ANSI Aluminum Alloy 6262-T9 Wrought,10.0,217.0,230.0,Unknown,400.0,379.0,73000,26000,0.33,6110,1300.0,False
3FC254F3B5064542BD6079D886C56879,ANSI Aluminum Alloy 6351-T4 Wrought,20.0,217.0,230.0,Unknown,248.0,152.0,73000,26000,0.33,6110,1300.0,False
44E5DD6456684061841684E8241A89CA,ANSI Aluminum Alloy 6351-T6 Wrought,14.0,217.0,230.0,Unknown,310.0,283.0,73000,26000,0.33,6110,1300.0,False
CAB9E1CDC6F2457785E4DCEFB9E10573,ANSI Aluminum Alloy 6463-T1 Wrought,20.0,217.0,230.0,Unknown,152.0,90.0,73000,26000,0.33,6110,1300.0,False
602EB42312C14F64BFB9C315AB16CA8A,ANSI Aluminum Alloy 6463-T5 Wrought,12.0,217.0,230.0,Unknown,186.0,145.0,73000,26000,0.33,6110,1300.0,False
19F4C42CC1674B6EAB8ED924EE033AF7,ANSI Aluminum Alloy 6463-T6 Wrought,12.0,217.0,230.0,Unknown,241.0,214.0,73000,26000,0.33,6110,1300.0,False
010BF331EC9F4BFA82C6274F8FDE04BE,ANSI Aluminum Alloy 7049-T73 Wrought,12.0,217.0,230.0,Unknown,517.0,448.0,73000,26000,0.33,6110,1300.0,False
A6A2932D9E644029A892FCB82F6DF9C8,ANSI Aluminum Alloy 7049-T7352 Wrought,11.0,217.0,230.0,Unknown,517.0,434.0,73000,26000,0.33,6110,1300.0,False
AE1AE2C527144B27A1FB19600F822115,ANSI Aluminum Alloy 7050-T73510 Wrought,12.0,217.0,230.0,Unknown,496.0,434.0,73000,26000,0.33,6110,1300.0,False
DB7158C1610F46FEBDC1CADEB6665F3A,ANSI Aluminum Alloy 7050-T7451f Wrought,11.0,217.0,230.0,Unknown,524.0,469.0,73000,26000,0.33,6110,1300.0,False
F483E73712A94D0586ABEF2CDC3A16F5,ANSI Aluminum Alloy 7050-T7651 Wrought,11.0,217.0,230.0,Unknown,552.0,490.0,73000,26000,0.33,6110,1300.0,False
11F027631A5940028E2A98A42DD45E57,ANSI Aluminum Alloy 7075-O Wrought,17.0,217.0,230.0,Unknown,228.0,103.0,73000,26000,0.33,6110,1300.0,False
24B0CACC19314CA496379C7AB663DE10,ANSI Aluminum Alloy 7075-T6 Wrought,11.0,217.0,230.0,Unknown,572.0,503.0,73000,26000,0.33,6110,1300.0,False
A720466F975F42DCB0A83B89F8691B5A,ANSI Aluminum Alloy 7075-T651 Wrought,11.0,217.0,230.0,Unknown,572.0,503.0,73000,26000,0.33,6110,1300.0,False
C0FC8CEACD58404DA9412848C51B849A,ANSI Aluminum Alloy Alclad 7075-O Wrought,17.0,217.0,230.0,Unknown,221.0,97.0,73000,26000,0.33,6110,1300.0,False
65A82681319A4F779054852905C7C0AA,ANSI Aluminum Alloy Alclad 7075-T6 Wrought,11.0,217.0,230.0,Unknown,524.0,462.0,73000,26000,0.33,6110,1300.0,False
4220D378C635433E85C340341F5B8B78,ANSI Aluminum Alloy Alclad 7075-T651 Wrought,11.0,217.0,230.0,Unknown,524.0,462.0,73000,26000,0.33,6110,1300.0,False
9EAD3A6164B04A04BC32A6146245F3FE,ANSI Aluminum Alloy 7178-O Wrought,15.0,217.0,230.0,Unknown,228.0,103.0,73000,26000,0.33,6110,1300.0,False
E5C8A9DB434141C4885DE660CC4EA0B8,ANSI Aluminum Alloy 7178-T6 Wrought,10.0,217.0,230.0,Unknown,607.0,538.0,73000,26000,0.33,6110,1300.0,False
F6A7824E88EA41A489D523AD219A9985,ANSI Aluminum Alloy 7178-T651 Wrought,10.0,217.0,230.0,Unknown,607.0,538.0,73000,26000,0.33,6110,1300.0,False
9400C933B6274B8D842B74967120E787,ANSI Aluminum Alloy 7178-T76 Wrought,10.0,217.0,230.0,Unknown,572.0,503.0,73000,26000,0.33,6110,1300.0,False
8EFB36018D2441B1BE1ED70FB9D924CE,ANSI Aluminum Alloy 7178-T7651 Wrought,10.0,217.0,230.0,Unknown,572.0,503.0,73000,26000,0.33,6110,1300.0,False
7551844B6E1C47CCA4514EF09C6B1FEA,ANSI Aluminum Alloy Alclad 7178-O Wrought,16.0,217.0,230.0,Unknown,221.0,97.0,73000,26000,0.33,6110,1300.0,False
3C90B3052DE2490AA64933842B75B907,ANSI Aluminum Alloy Alclad 7178-T6 Wrought,10.0,217.0,230.0,Unknown,558.0,490.0,73000,26000,0.33,6110,1300.0,False
0E2A7052CDF741CFB4F6E4D14DEC14DC,ANSI Aluminum Alloy Alclad 7178-T651 Wrought,10.0,217.0,230.0,Unknown,558.0,490.0,73000,26000,0.33,6110,1300.0,False
A64F733C753647E1AEA2C68287F0A651,ANSI Aluminum Alloy 8176-H24 Wrought,15.0,217.0,230.0,Unknown,117.0,97.0,73000,26000,0.33,6110,1300.0,False
3C488C5C26D143B3B505C1CA35771778,ANSI Magnesium Alloy AM100A-T61 sand casting,1.0,217.0,230.0,Unknown,276.0,152.0,73000,26000,0.33,6110,1300.0,False
B80B6168C8F0402B8C0795201AE4F482,ANSI Magnesium Alloy AZ63A-T6 sand casting,12.0,217.0,230.0,Unknown,276.0,97.0,73000,26000,0.33,6110,1300.0,False
DC61F129C498489BB57D978FE03726A7,ANSI Magnesium Alloy AZ81A-T4 sand casting,15.0,217.0,230.0,Unknown,276.0,83.0,73000,26000,0.33,6110,1300.0,False
