Std,ID,Material,Heat treatment,Su,Sy,A5,Bhn,E,G,mu,Ro,pH,Desc,HV,Strength_Hardness,Strength_Ductility,Strength_Weight,Strength_Hardness_Rank,Strength_Ductility_Rank,Strength_Weight_Rank
DIN,DAF3736C7E6D423EBFF65DE11BE3BE0A,DIN St1405,Unknown,270.0,210.0,37.0,217.0,206000,80000,0.3,7860,1300.0,Structural deep-drawing steel,230.0,1.2442396313364055,9990.0,0.03435114503816794,228.0,292.0,476.0
DIN,2DD721EBB06240B69DACC272CB8505D3,DIN St1203,Unknown,270.0,280.0,28.0,217.0,206000,80000,0.3,7860,1300.0,Structural deep-drawing steel,230.0,1.2442396313364055,7560.0,0.03435114503816794,228.0,423.0,476.0
DIN,153048B527FE42908AB60A008FAA0F44,DIN USt34-2,Unknown,330.0,195.0,28.0,217.0,206000,80000,0.3,7860,1300.0,Structural steel,230.0,1.5207373271889402,9240.0,0.04198473282442748,213.0,344.0,440.0
DIN,5036373A6396468E901409826B62E7D6,DIN St34-2BK,Unknown,410.0,320.0,6.0,217.0,206000,80000,0.3,7860,1300.0,Structural steel,230.0,1.8894009216589862,2460.0,0.05216284987277354,189.0,614.0,388.0
DIN,46D4E5EB4CDB47AB839368AC95D7AF58,DIN St37.0,Unknown,350.0,225.0,25.0,217.0,206000,80000,0.3,7860,1300.0,Structural steel,230.0,1.6129032258064515,8750.0,0.044529262086514,207.0,370.0,430.0
DIN,95C62314D552429FA1095D4F802F99A6,DIN HI,Unknown,360.0,225.0,25.0,217.0,206000,80000,0.3,7860,1300.0,Heat-resistant steel,230.0,1.6589861751152073,9000.0,0.04580152671755725,204.0,356.0,424.0
DIN,6CA0A8468F464BE3A8AE9D2C9DDDCAB3,DIN St37-2,Unknown,340.0,225.0,26.0,217.0,206000,80000,0.3,7860,1300.0,Structural steel,230.0,1.566820276497696,8840.0,0.043256997455470736,209.0,363.0,434.0
DIN,92592623D229456BAC231D80C7CDBBCB,DIN St37-2BK,Unknown,440.0,350.0,6.0,217.0,206000,80000,0.3,7860,1300.0,Structural steel,230.0,2.0276497695852536,2640.0,0.05597964376590331,178.0,605.0,362.0
DIN,47CC051C3B764C7E85720C46AD2EBC1C,DIN RSt37-2,Unknown,340.0,225.0,26.0,217.0,206000,80000,0.3,7860,1300.0,Structural steel,230.0,1.566820276497696,8840.0,0.043256997455470736,209.0,363.0,434.0
DIN,460865409E8F4CA695EAEF6780D22D29,DIN St37-3,Unknown,340.0,225.0,26.0,217.0,206000,80000,0.3,7860,1300.0,Structural steel,230.0,1.566820276497696,8840.0,0.043256997455470736,209.0,363.0,434.0
DIN,C8ED00D82DF54A9D96C357AF4F8EAF41,DIN HII,Unknown,410.0,255.0,23.0,217.0,206000,80000,0.3,7860,1300.0,Heat-resistant steel,230.0,1.8894009216589862,9430.0,0.05216284987277354,189.0,326.0,388.0
DIN,1291522DB47944A086849FC9279F7C26,DIN St44-2,Unknown,410.0,265.0,22.0,217.0,206000,80000,0.3,7860,1300.0,Structural steel,230.0,1.8894009216589862,9020.0,0.05216284987277354,189.0,355.0,388.0
DIN,060B53CEBC6148B48B83E603E5F55686,DIN St44.0,Unknown,420.0,265.0,21.0,217.0,206000,80000,0.3,7860,1300.0,Structural steel,230.0,1.935483870967742,8820.0,0.05343511450381679,186.0,367.0,377.0
DIN,B800C69322CC4B758C436882825C2998,DIN St44-3,Unknown,410.0,265.0,22.0,217.0,206000,80000,0.3,7860,1300.0,Structural steel,230.0,1.8894009216589862,9020.0,0.05216284987277354,189.0,355.0,388.0
DIN,DE3BBE82780444C4A14D8D940120CBB4,DIN St50-2,Unknown,470.0,285.0,20.0,217.0,206000,80000,0.3,7860,1300.0,Structural steel,230.0,2.165898617511521,9400.0,0.05979643765903308,168.0,329.0,340.0
DIN,9D142F88A1334581B35A1C9D8B1F8649,DIN St52-3,Unknown,490.0,345.0,22.0,217.0,206000,80000,0.3,7860,1300.0,Structural steel,230.0,2.2580645161290325,10780.0,0.062340966921119595,160.0,250.0,325.0
DIN,E8C08C4798D6433B93782FE4443B80D3,DIN St52.0,Unknown,500.0,345.0,21.0,217.0,206000,80000,0.3,7860,1300.0,Structural steel,230.0,2.304147465437788,10500.0,0.06361323155216285,156.0,263.0,315.0
DIN,C9E238938A98409DB2F15524021B07E0,DIN St52-3BK,Unknown,590.0,470.0,4.0,217.0,206000,80000,0.3,7860,1300.0,Structural steel,230.0,2.71889400921659,2360.0,0.07506361323155217,123.0,618.0,242.0
DIN,7771FA0D03754033B2E18BA6731562C3,DIN St60-2,Unknown,570.0,325.0,16.0,217.0,206000,80000,0.3,7860,1300.0,Structural steel,230.0,2.6267281105990783,9120.0,0.07251908396946564,133.0,349.0,260.0
DIN,ADB03AA31129495E8E1FBC6F039C6B25,DIN St70-2,Unknown,670.0,355.0,11.0,217.0,206000,80000,0.3,7860,1300.0,Structural steel,230.0,3.087557603686636,7370.0,0.08524173027989822,97.0,431.0,180.0
DIN,2E35C06B85C746159D01D9ACC5F2E753,DIN Ck10,case-hardened,440.0,275.0,12.0,217.0,206000,80000,0.3,7860,1300.0,Case-hardening steel,230.0,2.0276497695852536,5280.0,0.05597964376590331,178.0,493.0,362.0
DIN,EF9F8066CC454980B17BC7EFDC390D93,DIN Ck15,case-hardened,495.0,295.0,12.0,217.0,206000,80000,0.3,7860,1300.0,Case-hardening steel,230.0,2.28110599078341,5940.0,0.06297709923664122,158.0,476.0,316.0
DIN,8C6C540279BD498A99B82EDFF052CEBD,DIN Ck22,Unknown,500.0,300.0,22.0,217.0,206000,80000,0.3,7860,1300.0,Heat-treatment steel,230.0,2.304147465437788,11000.0,0.06361323155216285,156.0,239.0,315.0
DIN,D6D0B490B8B2419183D7BCF2129C43FC,DIN Ck25,Unknown,500.0,320.0,21.0,217.0,206000,80000,0.3,7860,1300.0,Heat-treatment steel,230.0,2.304147465437788,10500.0,0.06361323155216285,156.0,263.0,315.0
DIN,C514F71B343148CCA28673A84DE9AF95,DIN Ck30,Unknown,550.0,350.0,20.0,217.0,206000,80000,0.3,7860,1300.0,Heat-treatment steel,230.0,2.5345622119815667,11000.0,0.06997455470737914,141.0,239.0,276.0
DIN,86B945E2C1724C33A3587436B716C7B2,DIN Ck35,Unknown,600.0,370.0,19.0,217.0,206000,80000,0.3,7860,1300.0,Heat-treatment steel,230.0,2.7649769585253456,11400.0,0.07633587786259542,121.0,218.0,233.0
DIN,5C4FF234703545289EE19A0833101B5E,DIN Cf35,Unknown,580.0,360.0,19.0,217.0,206000,80000,0.3,7860,1300.0,Hardening steel,230.0,2.672811059907834,11020.0,0.0737913486005089,128.0,238.0,249.0
DIN,398C1E1FD3E04EDD8BFA0F64CA7DB4E3,DIN Ck40,heat treated,630.0,400.0,18.0,217.0,206000,80000,0.3,7860,1300.0,Heat-treatment steel,230.0,2.903225806451613,11340.0,0.08015267175572519,111.0,222.0,209.0
DIN,9E0DD94A67B54CDD9C790D1BF3907F4D,DIN Ck45,normalized,535.0,320.0,16.0,217.0,206000,80000,0.3,7860,1300.0,Heat-treatment steel,230.0,2.4654377880184333,8560.0,0.06806615776081425,146.0,380.0,291.0
DIN,87E9DC38DF644E869AFDDA1DC8DFF406,DIN Ck45,heat treated,650.0,430.0,16.0,217.0,206000,80000,0.3,7860,1300.0,Heat-treatment steel,230.0,2.9953917050691246,10400.0,0.08269720101781171,103.0,267.0,191.0
DIN,1BB6F38364A249D0BE83019F28A7D732,DIN Cf45,Unknown,660.0,410.0,16.0,217.0,206000,80000,0.3,7860,1300.0,Hardening steel,230.0,3.0414746543778803,10560.0,0.08396946564885496,100.0,259.0,185.0
DIN,4A9342B25BD74BD2A1DA32574D54326B,DIN Ck50,face hardened,700.0,460.0,15.0,217.0,206000,80000,0.3,7860,1300.0,Heat-treatment steel,230.0,3.225806451612903,10500.0,0.089058524173028,87.0,263.0,162.0
DIN,BA9CC68145EA469B878B8F69081B1F75,DIN Cf53,Unknown,690.0,430.0,14.0,217.0,206000,80000,0.3,7860,1300.0,Hardening steel,230.0,3.1797235023041477,9660.0,0.08778625954198473,89.0,312.0,166.0
DIN,BC22FCA532E240DF80FA93C5E93493FD,DIN Ck55,heat treated,750.0,500.0,14.0,217.0,206000,80000,0.3,7860,1300.0,Heat-treatment steel,230.0,3.456221198156682,10500.0,0.09541984732824428,71.0,263.0,132.0
DIN,AC779B077202436BB66B8EFAD451F5DD,DIN Ck60,normalized,680.0,400.0,13.0,217.0,206000,80000,0.3,7860,1300.0,Heat-treatment steel,230.0,3.133640552995392,8840.0,0.08651399491094147,94.0,363.0,173.0
DIN,817CE32212934D66984CD889FCAB0890,DIN Ck60,heat treated,800.0,520.0,13.0,217.0,206000,80000,0.3,7860,1300.0,Heat-treatment steel,230.0,3.686635944700461,10400.0,0.10178117048346055,59.0,267.0,106.0
DIN,F7F9DEA5FDFB45D39AA5E4035F90FA3D,DIN Ck60,nitro-carburized,800.0,520.0,13.0,217.0,206000,80000,0.3,7860,1300.0,Heat-treatment steel,230.0,3.686635944700461,10400.0,0.10178117048346055,59.0,267.0,106.0
DIN,2EAB133B84AD44AA96A30F0218CDCE42,DIN 17Mn4,Unknown,460.0,290.0,22.0,217.0,206000,80000,0.3,7860,1300.0,Heat-resistant steel,230.0,2.119815668202765,10120.0,0.058524173027989825,173.0,286.0,349.0
DIN,FFBC4E94E5F448D3B038350B5D4F6092,DIN 28Mn6,Unknown,690.0,490.0,15.0,217.0,206000,80000,0.3,7860,1300.0,Heat-treatment steel,230.0,3.1797235023041477,10350.0,0.08778625954198473,89.0,269.0,166.0
DIN,A5F18F6ADFDA486EAC6B0C9D6C414A9C,DIN 17Cr3,Unknown,590.0,340.0,13.0,217.0,206000,80000,0.3,7860,1300.0,Case-hardening steel,230.0,2.71889400921659,7670.0,0.07506361323155217,123.0,418.0,242.0
DIN,D46C2765CB1A45DABA3B8B320EA26CE4,DIN 34Cr4,Unknown,800.0,590.0,14.0,217.0,206000,80000,0.3,7860,1300.0,Heat-treatment steel,230.0,3.686635944700461,11200.0,0.10178117048346055,59.0,226.0,106.0
DIN,CBE804E8EDD24674B4845427E0D7F1E9,DIN 37Cr4,heat treated,850.0,630.0,13.0,217.0,206000,80000,0.3,7860,1300.0,Heat-treatment steel,230.0,3.9170506912442398,11050.0,0.10814249363867684,48.0,234.0,88.0
DIN,79234A5681094DFEB5322196ED69FBB0,DIN 37Cr4,face hardened,850.0,630.0,13.0,217.0,206000,80000,0.3,7860,1300.0,Heat-treatment steel,230.0,3.9170506912442398,11050.0,0.10814249363867684,48.0,234.0,88.0
DIN,87E460E8514848A5979B5C0EE40875F7,DIN 37Cr4,nitro-case-hard.,1252.5,867.5,13.0,217.0,206000,80000,0.3,7860,1300.0,Heat-treatment steel,230.0,5.771889400921659,16282.5,0.15935114503816794,1.0,81.0,6.0
DIN,E296EBBDE42B41F79772BEFCD98C8FB2,DIN 38Cr4,Unknown,830.0,630.0,13.0,217.0,206000,80000,0.3,7860,1300.0,Hardening steel,230.0,3.824884792626728,10790.0,0.10559796437659033,54.0,249.0,96.0
DIN,018AB2D4F4BF4C059822204F2B34036B,DIN 41Cr4,Unknown,900.0,660.0,12.0,217.0,206000,80000,0.3,7860,1300.0,Heat-treatment steel,230.0,4.147465437788019,10800.0,0.11450381679389313,39.0,248.0,71.0
DIN,808F0457BD5048C6B243839C90D796E7,DIN 42Cr4,Unknown,880.0,670.0,12.0,217.0,206000,80000,0.3,7860,1300.0,Hardening steel,230.0,4.055299539170507,10560.0,0.11195928753180662,42.0,259.0,77.0
DIN,C6D2296C3D724B26843190B898FBEA66,DIN 37CrS4,Unknown,850.0,630.0,13.0,217.0,206000,80000,0.3,7860,1300.0,Heat-treatment steel,230.0,3.9170506912442398,11050.0,0.10814249363867684,48.0,234.0,88.0
DIN,4355A43BF3624316B39C5E175EFAEE57,DIN 41CrS4,Unknown,880.0,665.0,12.0,217.0,206000,80000,0.3,7860,1300.0,Heat-treatment steel,230.0,4.055299539170507,10560.0,0.11195928753180662,42.0,259.0,77.0
DIN,23D1D92AC5F144C98FFC11C4F7F61F06,DIN 55Cr3,heat treated,1252.5,867.5,6.0,217.0,206000,80000,0.3,7860,1300.0,Spring steel,230.0,5.771889400921659,7515.0,0.15935114503816794,1.0,426.0,6.0
DIN,E7E8267080CB49159F0667806C88FFAE,DIN 16MnCr5,case-hardened,900.0,680.0,10.0,217.0,206000,80000,0.3,7860,1300.0,Case-hardening steel,230.0,4.147465437788019,9000.0,0.11450381679389313,39.0,356.0,71.0
DIN,A26ABE82DCCB41F882C7ADD8BE05D5A6,DIN 20MnCr5,Unknown,980.0,680.0,8.0,217.0,206000,80000,0.3,7860,1300.0,Case-hardening steel,230.0,4.516129032258065,7840.0,0.12468193384223919,26.0,411.0,47.0
DIN,18A461D0377E48D09A0A54EC633B1053,DIN 54SiCr6,heat treated,1252.5,867.5,7.0,217.0,206000,80000,0.3,7860,1300.0,Spring steel,230.0,5.771889400921659,8767.5,0.15935114503816794,1.0,369.0,6.0
DIN,6149B8C0E9D9402F97F6FA4225A8C9A6,DIN 15Mo3,Unknown,440.0,270.0,24.0,217.0,206000,80000,0.3,7860,1300.0,Heat-resistant steel,230.0,2.0276497695852536,10560.0,0.05597964376590331,178.0,259.0,362.0
DIN,548FA7C3DA3E4D77BA606B9FC2462B3E,DIN 13CrMo4,Unknown,450.0,295.0,20.0,217.0,206000,80000,0.3,7860,1300.0,Heat-resistant steel,230.0,2.0737327188940093,9000.0,0.05725190839694656,175.0,356.0,354.0
DIN,3E35A028495C4529BE06B3BE70671837,DIN WTSt52-3,Unknown,490.0,345.0,22.0,217.0,206000,80000,0.3,7860,1300.0,Structural steel,230.0,2.2580645161290325,10780.0,0.062340966921119595,160.0,250.0,325.0
DIN,BADCBF83DAE549AF971A538D56499070,DIN 25CrMo4,Unknown,800.0,600.0,14.0,217.0,206000,80000,0.3,7860,1300.0,Heat-treatment steel,230.0,3.686635944700461,11200.0,0.10178117048346055,59.0,226.0,106.0
DIN,F5DD0CE18CCA4AB0963DC070B3FDE622,DIN 34CrMo4,Unknown,900.0,650.0,12.0,217.0,206000,80000,0.3,7860,1300.0,Heat-treatment steel,230.0,4.147465437788019,10800.0,0.11450381679389313,39.0,248.0,71.0
DIN,62B92DCEAA254E9CACC84EBA2B3D62C2,DIN 42CrMo4,Unknown,1000.0,750.0,11.0,217.0,206000,80000,0.3,7860,1300.0,Heat-treatment steel,230.0,4.608294930875576,11000.0,0.1272264631043257,24.0,239.0,43.0
DIN,017E161FC1AB481BAA3085A93FBB348D,DIN 41CrMo4,Unknown,980.0,760.0,11.0,217.0,206000,80000,0.3,7860,1300.0,Hardening steel,230.0,4.516129032258065,10780.0,0.12468193384223919,26.0,250.0,47.0
DIN,A6CADCF413164B0BA1A25D170A349604,DIN 49CrMo4,Unknown,880.0,690.0,12.0,217.0,206000,80000,0.3,7860,1300.0,Hardening steel,230.0,4.055299539170507,10560.0,0.11195928753180662,42.0,259.0,77.0
DIN,AAB410FF9584401AB8D5496136B30582,DIN 30CrV9,nitrided,800.0,600.0,12.0,217.0,206000,80000,0.3,7860,1300.0,Nitrided steel,230.0,3.686635944700461,9600.0,0.10178117048346055,59.0,316.0,106.0
DIN,F602C0CB5D64499391D247D56AAC63C4,DIN 42CrV6,heat treated,980.0,850.0,12.0,217.0,206000,80000,0.3,7860,1300.0,Heat-treatment steel,230.0,4.516129032258065,11760.0,0.12468193384223919,26.0,204.0,47.0
DIN,E6148F6E86804EA39789EB3C25E764B1,DIN 42CrV6,face hardened,980.0,850.0,12.0,217.0,206000,80000,0.3,7860,1300.0,Heat-treatment steel,230.0,4.516129032258065,11760.0,0.12468193384223919,26.0,204.0,47.0
DIN,2D0193ACC9B24753A7BF3C717ABB7297,DIN 50CrV4,heat treated,1252.5,867.5,8.0,217.0,206000,80000,0.3,7860,1300.0,Spring steel,230.0,5.771889400921659,10020.0,0.15935114503816794,1.0,288.0,6.0
DIN,35908EEF82FA4FB0B26745D38E6F2869,DIN 10CrMo9-10,Unknown,480.0,300.0,18.0,217.0,206000,80000,0.3,7860,1300.0,Heat-resistant steel,230.0,2.2119815668202767,8640.0,0.061068702290076333,163.0,376.0,331.0
DIN,106995BA190344E19AFB67748C8552D2,DIN 41CrAlMo7,Unknown,930.0,735.0,12.0,217.0,206000,80000,0.3,7860,1300.0,Nitrided steel,230.0,4.285714285714286,11160.0,0.1183206106870229,34.0,230.0,61.0
DIN,E69F23C5E3BB412D9DA061F86BD84B08,DIN 32CrMo12,Unknown,1230.0,867.5,9.0,217.0,206000,80000,0.3,7860,1300.0,Heat-treatment steel,230.0,5.668202764976958,11070.0,0.15648854961832062,3.0,233.0,8.0
DIN,1148310FC45847F885F33111221D8935,DIN 31CrMo12,Unknown,1000.0,750.0,11.0,217.0,206000,80000,0.3,7860,1300.0,Nitrided steel,230.0,4.608294930875576,11000.0,0.1272264631043257,24.0,239.0,43.0
DIN,2D84CF3A0A1A488BAC8C15B9583815E9,DIN 17CrNiMo6,Unknown,1080.0,785.0,8.0,217.0,206000,80000,0.3,7860,1300.0,Case-hardening steel,230.0,4.976958525345622,8640.0,0.13740458015267176,14.0,376.0,26.0
DIN,F405DAFDFAA84640BA5DE23442FB6C64,DIN 10Ni14,Unknown,490.0,355.0,22.0,217.0,206000,80000,0.3,7860,1300.0,Structural steel,230.0,2.2580645161290325,10780.0,0.062340966921119595,160.0,250.0,325.0
DIN,0BAB34FE953946D6B92D4AADB8484755,DIN 34CrNiMo6,Unknown,1100.0,867.5,10.0,217.0,206000,80000,0.3,7860,1300.0,Heat-treatment steel,230.0,5.0691244239631335,11000.0,0.13994910941475827,12.0,239.0,22.0
DIN,D10071F738114EA3A8DAB3F35292FF5F,DIN 30CrNiMo8,Unknown,1250.0,867.5,9.0,217.0,206000,80000,0.3,7860,1300.0,Heat-treatment steel,230.0,5.76036866359447,11250.0,0.15903307888040713,2.0,224.0,7.0
DIN,39CBE7CC69134E52A9F51BDF30DD2E23,DIN 12Ni19,Unknown,530.0,390.0,20.0,217.0,206000,80000,0.3,7860,1300.0,Structural steel,230.0,2.442396313364055,10600.0,0.06743002544529263,147.0,257.0,295.0
DIN,0E0A43E9812245E69548E949D588DAEE,DIN X8Ni9,Unknown,680.0,585.0,18.0,217.0,206000,80000,0.3,7860,1300.0,Structural steel,230.0,3.133640552995392,12240.0,0.08651399491094147,94.0,190.0,173.0
DIN,628657BBE8014D89827B813875ADAD00,DIN X6Cr13,Unknown,400.0,250.0,20.0,217.0,206000,80000,0.3,7860,1300.0,Stainless steel,230.0,1.8433179723502304,8000.0,0.05089058524173028,191.0,403.0,394.0
DIN,295573032E8640EF91D5012A85CE17D1,DIN X6Cr17,Unknown,450.0,270.0,20.0,217.0,206000,80000,0.3,7860,1300.0,Stainless steel,230.0,2.0737327188940093,9000.0,0.05725190839694656,175.0,356.0,354.0
DIN,6A48AEBF08924431B12DFDAB344CBEE9,DIN X10Cr13,Unknown,600.0,420.0,18.0,217.0,206000,80000,0.3,7860,1300.0,Stainless steel,230.0,2.7649769585253456,10800.0,0.07633587786259542,121.0,248.0,233.0
DIN,DC25B5D2FCFC485A9EFBCAE206C76F27,DIN X20Cr13,Unknown,650.0,450.0,14.0,217.0,206000,80000,0.3,7860,1300.0,Stainless steel,230.0,2.9953917050691246,9100.0,0.08269720101781171,103.0,350.0,191.0
DIN,5F3256712F114411887EEC9780C0D94F,DIN X30Cr13,Unknown,800.0,600.0,11.0,217.0,206000,80000,0.3,7860,1300.0,Stainless steel,230.0,3.686635944700461,8800.0,0.10178117048346055,59.0,368.0,106.0
DIN,203736B8838A4EE9BEA1883B9A95DBB8,DIN X45CrSi93,Unknown,900.0,700.0,14.0,217.0,206000,80000,0.3,7860,1300.0,Heat-resistant steel,230.0,4.147465437788019,12600.0,0.11450381679389313,39.0,175.0,71.0
DIN,6C4F4BDA088B4F36A8E809EDB80E04B3,DIN X6CrAl13,Unknown,400.0,250.0,20.0,217.0,206000,80000,0.3,7860,1300.0,Stainless steel,230.0,1.8433179723502304,8000.0,0.05089058524173028,191.0,403.0,394.0
DIN,37C3E72BAF744E028DADFDE7E246961C,DIN X20CrNi172,Unknown,750.0,550.0,14.0,217.0,206000,80000,0.3,7860,1300.0,Stainless steel,230.0,3.456221198156682,10500.0,0.09541984732824428,71.0,263.0,132.0
DIN,B41AFDB601F440E9A14E47573E5892AF,DIN X85CrMoV182,Unknown,1000.0,800.0,7.0,217.0,206000,80000,0.3,7860,1300.0,Stainless steel,230.0,4.608294930875576,7000.0,0.1272264631043257,24.0,442.0,43.0
DIN,9B053F4E56E845EF8295E4A285397E0E,DIN X5CrNi1810,Unknown,500.0,195.0,37.0,217.0,206000,80000,0.3,7860,1300.0,Stainless steel,230.0,2.304147465437788,18500.0,0.06361323155216285,156.0,33.0,315.0
DIN,0A8BCDF382474A5EAA67736E4AFE8399,DIN X10CrNiS189,Unknown,500.0,195.0,35.0,217.0,206000,80000,0.3,7860,1300.0,Stainless steel,230.0,2.304147465437788,17500.0,0.06361323155216285,156.0,52.0,315.0
DIN,41074C92CC2E433EA5CE8790FBB0877F,DIN X6CrNiTi1810,Unknown,500.0,200.0,37.0,217.0,206000,80000,0.3,7860,1300.0,Stainless steel,230.0,2.304147465437788,18500.0,0.06361323155216285,156.0,33.0,315.0
DIN,F4C192049277430C876F6626D3D46626,DIN X2CrNi1911,Unknown,460.0,180.0,37.0,217.0,206000,80000,0.3,7860,1300.0,Stainless steel,230.0,2.119815668202765,17020.0,0.058524173027989825,173.0,60.0,349.0
DIN,F69AEB2481DA4C0CB6D710A90ED5D243,DIN X2CrNiN1810,Unknown,550.0,270.0,37.0,217.0,206000,80000,0.3,7860,1300.0,Stainless steel,230.0,2.5345622119815667,20350.0,0.06997455470737914,141.0,20.0,276.0
DIN,3F4672A8B7E641D3ADD6704197F09BC4,DIN X5CrNiMo17122,Unknown,510.0,205.0,37.0,217.0,206000,80000,0.3,7860,1300.0,Stainless steel,230.0,2.3502304147465436,18870.0,0.0648854961832061,154.0,31.0,309.0
DIN,263AE97BC29342EE8CEB18991CFB1E52,DIN X6CrNiMoTi17122,Unknown,500.0,210.0,35.0,217.0,206000,80000,0.3,7860,1300.0,Stainless steel,230.0,2.304147465437788,17500.0,0.06361323155216285,156.0,52.0,315.0
DIN,8ED00023D84045898C15D0D060B8E14B,DIN X2CrNiMo17132,Unknown,490.0,190.0,37.0,217.0,206000,80000,0.3,7860,1300.0,Stainless steel,230.0,2.2580645161290325,18130.0,0.062340966921119595,160.0,37.0,325.0
DIN,1DC972DDDF644E2DA1DD6196F0F5CEB6,DIN X2CrNiMo18143,Unknown,490.0,190.0,35.0,217.0,206000,80000,0.3,7860,1300.0,Stainless steel,230.0,2.2580645161290325,17150.0,0.062340966921119595,160.0,56.0,325.0
DIN,6363DF516C5D4E189029B7E6AAD1AC9F,DIN X5CrNiMo17133,Unknown,510.0,205.0,37.0,217.0,206000,80000,0.3,7860,1300.0,Stainless steel,230.0,2.3502304147465436,18870.0,0.0648854961832061,154.0,31.0,309.0
DIN,64D59CE9736142A6A95E9494EDA35736,DIN X2CrNiMoN17122,Unknown,580.0,280.0,37.0,217.0,206000,80000,0.3,7860,1300.0,Stainless steel,230.0,2.672811059907834,21460.0,0.0737913486005089,128.0,16.0,249.0
DIN,AF88CF32573E4E10A619AEC9D9DC27B9,DIN X2CrNiMoN17133,Unknown,580.0,295.0,37.0,217.0,206000,80000,0.3,7860,1300.0,Stainless steel,230.0,2.672811059907834,21460.0,0.0737913486005089,128.0,16.0,249.0
DIN,B6FF6CED94CD4037A777F44672FD1A20,DIN X2CrNiMoN17135,Unknown,580.0,285.0,35.0,217.0,206000,80000,0.3,7860,1300.0,Heat-resistant steel,230.0,2.672811059907834,20300.0,0.0737913486005089,128.0,22.0,249.0
DIN,EAAEB66F2BC64E3F85B747F1BB1C86D6,DIN X8CrMnNi188,Unknown,590.0,295.0,37.0,217.0,206000,80000,0.3,7860,1300.0,Stainless steel,230.0,2.71889400921659,21830.0,0.07506361323155217,123.0,13.0,242.0
DIN,73FFC08359D84E30961BBB085E50F5C3,DIN X53CrMnNiN219,Unknown,950.0,580.0,8.0,217.0,206000,80000,0.3,7860,1300.0,Heat-resistant steel,230.0,4.377880184331797,7600.0,0.12086513994910941,30.0,421.0,54.0
DIN,315D13BE33A64CD381800BBED59F1D98,DIN GG - 15,Unknown,150.0,150.0,12.0,217.0,85000,34000,0.26999999999999996,7160,1300.0,Grey cast iron,230.0,0.6912442396313364,1800.0,0.02094972067039106,252.0,638.0,522.0
DIN,B9D2881D5CCF445E94B9D329EA0FC072,DIN GG - 20,Unknown,200.0,200.0,12.0,217.0,85000,34000,0.26999999999999996,7160,1300.0,Grey cast iron,230.0,0.9216589861751152,2400.0,0.027932960893854747,242.0,617.0,501.0
DIN,39B4E041AEFE4513992D38FF49625B0C,DIN GG - 25,Unknown,250.0,250.0,12.0,217.0,85000,34000,0.26999999999999996,7160,1300.0,Grey cast iron,230.0,1.152073732718894,3000.0,0.034916201117318434,232.0,588.0,472.0
DIN,421CD252FD114CF59B4B1EA2BDA1E792,DIN GG - 30,Unknown,300.0,300.0,12.0,217.0,85000,34000,0.26999999999999996,7160,1300.0,Grey cast iron,230.0,1.3824884792626728,3600.0,0.04189944134078212,221.0,557.0,441.0
DIN,671C969C73D845AB99728BAEFF4FE7BA,DIN GG - 35,Unknown,350.0,350.0,12.0,217.0,85000,34000,0.26999999999999996,7160,1300.0,Grey cast iron,230.0,1.6129032258064515,4200.0,0.04888268156424581,207.0,526.0,408.0
DIN,B4E67D1F8B5C4102929F06003EC9D570,DIN GGG - 50,Unknown,500.0,320.0,12.0,217.0,169000,70000,0.26999999999999996,7160,1300.0,Nodular cast iron,230.0,2.304147465437788,6000.0,0.06983240223463687,156.0,473.0,278.0
DIN,F22AF5BA4B864B409D0617B664502E51,DIN GGG - 60,Unknown,600.0,370.0,12.0,217.0,169000,70000,0.26999999999999996,7160,1300.0,Nodular cast iron,230.0,2.7649769585253456,7200.0,0.08379888268156424,121.0,435.0,186.0
DIN,D2E88FD9BB6849A69C01DEAF48A64170,DIN GGG - 70,Unknown,700.0,420.0,12.0,217.0,169000,70000,0.26999999999999996,7160,1300.0,Nodular cast iron,230.0,3.225806451612903,8400.0,0.09776536312849161,87.0,384.0,126.0
DIN,7C0C12B6DF9F4687B8A3D2426801747B,DIN GGG - 80,Unknown,800.0,480.0,12.0,217.0,169000,70000,0.26999999999999996,7160,1300.0,Nodular cast iron,230.0,3.686635944700461,9600.0,0.11173184357541899,59.0,316.0,78.0
DIN,19680BEF68984882AAEAAC894650F1C5,DIN GTS - 40,Unknown,400.0,180.0,4.0,217.0,160000,64000,0.27,7160,1300.0,Malleable cast iron,230.0,1.8433179723502304,1600.0,0.055865921787709494,191.0,643.0,363.0
DIN,39F59032E799471AB11F855D01D3AB23,DIN GTS - 50,Unknown,500.0,260.0,4.0,217.0,160000,64000,0.27,7160,1300.0,Malleable cast iron,230.0,2.304147465437788,2000.0,0.06983240223463687,156.0,633.0,278.0
BS,75D52A8C440D479089A42EA73CDA8B7D,BS 230M07,Unknown,430.0,300.0,8.0,217.0,206000,80000,0.3,7860,1300.0,Free-cutting steel,230.0,1.9815668202764978,3440.0,0.054707379134860054,180.0,565.0,370.0
BS,80BB6BEED53048A49BA680CBB5400394,BS 212M36,Unknown,635.0,370.0,18.0,217.0,206000,80000,0.3,7860,1300.0,Free-cutting steel,230.0,2.9262672811059907,11430.0,0.08078880407124682,108.0,217.0,205.0
